SYMBOL,dataset_corr_count
PIK3C2A,5
PIK3C2B,1
PIK3C2G,1
PIK3C3,5
PIK3CA,6
PIK3CB,5
PIK3CD,1
PIK3CD-AS1,1
PIK3CD-AS2,1
PIK3CG,2
PIK3IP1,4
PIK3IP1-AS1,2
PIK3R1,6
PIK3R2,1
PIK3R3,6
PIK3R4,3
PIK3R6,1
PIKFYVE,5
PIM1,3
PIM2,1
PIM3,2
PIMREG,1
PIN1,2
PIN1P1,1
PIN4,3
PINCR,1
PINK1,1
PINLYP,4
PIP4K2A,3
PIP4K2B,6
PIP4K2C,3
PIP4P1,4
PIP4P2,2
PIP5K1A,8
PIP5K1C,3
PIP5K1P1,1
PIP5KL1,1
PIPOX,5
PIPSL,1
PIR,1
PISD,4
PITHD1,1
PITPNA,4
PITPNA-AS1,5
PITPNB,7
PITPNC1,2
PITPNM1,2
PITPNM2,3
PITPNM2-AS1,1
PITPNM3,1
PITRM1,4
PITX1,1
PIWIL2,1
PIWIL4,6
PJA1,1
PJA2,5
PJVK,9
PKD1,6
PKD1L1,2
PKD1P1,4
PKD1P3-NPIPA1,3
PKD1P5-LOC105376752,3
PKD1P6-NPIPP1,3
PKD2,5
PKD2L2,4
PKDCC,1
PKHD1L1,1
PKIA,3
PKIA-AS1,1
PKIB,8
PKIG,4
PKM,4
PKMYT1,3
PKN1,2
PKN2,3
PKN2-AS1,5
PKN3,4
PKNOX1,6
PKNOX2,1
PKP1,1
PKP2,2
PKP3,4
PKP4,6
PKP4-AS1,1
PLA1A,2
PLA2G12A,3
PLA2G15,2
PLA2G1B,3
PLA2G2A,1
PLA2G2E,1
PLA2G2F,1
PLA2G3,1
PLA2G4A,2
PLA2G4B,2
PLA2G4C,5
PLA2G4C-AS1,1
PLA2G4D,1
PLA2G4E,1
PLA2G4E-AS1,5
PLA2G4F,1
PLA2G5,1
PLA2G6,6
PLA2G7,1
PLA2R1,1
PLAA,7
PLAAT1,1
PLAAT3,1
PLAAT4,3
PLAC1,3
PLAC8,3
PLAC9,1
PLAG1,4
PLAGL1,1
PLAT,2
PLAU,2
PLAUR,3
PLB1,4
PLBD1-AS1,1
PLBD2,2
PLCB1,4
PLCB2,1
PLCB3,1
PLCB4,3
PLCD1,4
PLCD3,3
PLCD4,1
PLCE1-AS1,1
PLCE1-AS2,1
PLCG1,2
PLCG1-AS1,3
PLCG2,1
PLCH1,1
PLCH2,2
PLCL1,1
PLCL2,2
PLCXD1,2
PLCXD2,1
PLD1,3
PLD2,2
PLD3,1
PLD4,3
PLD5,1
PLD6,2
PLEC,3
PLEK,1
PLEK2,1
PLEKHA1,6
PLEKHA2,3
PLEKHA3,2
PLEKHA5,3
PLEKHA6,2
PLEKHA7,1
PLEKHA8,3
PLEKHB1,1
PLEKHB2,5
PLEKHF1,2
PLEKHF2,4
PLEKHG1,3
PLEKHG2,3
PLEKHG3,2
PLEKHG4,2
PLEKHG4B,2
PLEKHG5,2
PLEKHG6,5
PLEKHG7,1
PLEKHH2,2
PLEKHH3,2
PLEKHJ1,6
PLEKHM1,6
PLEKHM1P1,5
PLEKHM2,6
PLEKHM3,2
PLEKHN1,3
PLEKHO1,5
PLEKHO2,1
PLGLB1,2
PLGLB2,1
PLGRKT,6
PLIN1,2
PLIN2,3
PLIN3,5
PLIN4,2
PLK1,1
PLK2,6
PLK3,4
PLK4,4
PLLP,3
PLOD1,2
PLOD2,5
PLOD3,4
PLP2,2
PLPBP,8
PLPP1,4
PLPP2,3
PLPP3,3
PLPP4,1
PLPP5,7
PLPP6,3
PLPP7,2
PLPPR1,1
PLPPR2,2
PLPPR4,1
PLRG1,4
PLS1,5
PLS3,4
PLS3-AS1,1
PLSCR1,6
PLSCR2,2
PLSCR3,4
PLSCR4,2
PLTP,3
PLXDC1,3
PLXDC2,1
PLXNA1,2
PLXNA2,4
PLXNA3,2
PLXNA4,2
PLXNB1,3
PLXNB2,3
PLXNB3,1
PLXNC1,2
PLXND1,4
PM20D2,4
PMAIP1,4
PMCH,1
PMEL,1
PMEPA1,2
PMF1,1
PMF1-BGLAP,6
PMFBP1,1
PML,4
PMM1,1
PMM2,5
PMP2,1
PMP22,2
PMPCA,3
PMPCB,5
PMS1,7
PMS2,6
PMS2CL,5
PMS2P2,5
PMS2P3,6
PMS2P4,3
PMS2P7,6
PMVK,7
PNISR,6
PNKD,4
PNKP,5
PNMA1,4
PNMA2,1
PNMA8A,1
PNMT,1
PNN,4
PNO1,2
PNP,4
PNPLA2,3
PNPLA4,2
PNPLA6,4
PNPLA7,1
PNPLA8,7
PNPO,4
PNPT1,2
PNRC1,7
PNRC2,6
POC1A,5
POC1B,1
POC1B-AS1,5
POC1B-GALNT4,2
POC5,4
PODN,1
PODXL,1
POFUT1,3
POFUT2,4
POGK,4
POGLUT1,4
POGLUT3,4
POGZ,5
POLA1,3
POLA2,5
POLB,3
POLD1,3
POLD2,5
POLD3,6
POLD4,5
POLDIP2,2
POLDIP3,6
POLE,4
POLE4,7
POLG,6
POLG2,2
POLH,1
POLI,6
POLK,2
POLL,2
POLM,3
POLN,4
POLQ,1
POLR1A,3
POLR1B,6
POLR1C,1
POLR1D,3
POLR1E,1
POLR2A,6
POLR2B,2
POLR2C,4
POLR2D,4
POLR2E,2
POLR2F,1
POLR2G,3
POLR2H,6
POLR2I,2
POLR2J,3
POLR2J2,4
POLR2J3,1
POLR2J4,4
POLR2K,3
POLR2L,1
POLR2M,6
POLR3A,2
POLR3B,4
POLR3C,6
POLR3E,5
POLR3F,3
POLR3G,2
POLR3GL,7
POLR3H,4
POLR3K,2
POLRMT,1
POM121,5
POM121C,5
POM121L10P,2
POM121L12,1
POM121L1P,1
POM121L9P,1
POMGNT1,2
POMGNT2,2
POMK,4
POMP,6
POMT1,2
POMT2,2
POMZP3,6
PON2,5
POP1,2
POP4,6
POP5,1
POP7,6
POPDC2,4
POPDC3,1
POR,3
PORCN,1
POSTN,1
POT1-AS1,1
POTEE,1
POTEH,1
POTEH-AS1,1
POTEI,1
POTEJ,1
POTEKP,1
POTEM,1
POU2F1,5
POU2F2,2
POU2F3,1
POU3F2,1
POU5F1,3
POU5F1P4,1
POU6F1,4
PP2672,5
PP7080,4
PPA1,3
PPA2,6
PPAN,1
PPARA,2
PPARD,3
PPARG,3
PPARGC1A,1
PPARGC1B,3
PPAT,1
PPBPP2,1
PPCDC,4
PPCS,5
PPDPF,5
PPDPFL,1
PPEF1,4
PPEF2,1
PPFIA1,4
PPFIA2,1
PPFIA2-AS1,1
PPFIA3,3
PPFIA4,1
PPFIBP1,4
PPFIBP2,1
PPHLN1,5
PPIA,7
PPIAL4C,3
PPIAL4H,1
PPIB,5
PPIC,5
PPID,4
PPIE,4
PPIEL,1
PPIF,3
PPIG,7
PPIH,3
PPIL1,5
PPIL2,5
PPIL3,2
PPIL4,6
PPIL6,5
PPIP5K1,1
PPIP5K2,4
PPL,1
PPM1A,6
PPM1B,4
PPM1D,5
PPM1E,1
PPM1F,2
PPM1G,6
PPM1H,3
PPM1J,3
PPM1K,4
PPM1K-DT,4
PPM1L,3
PPM1M,2
PPME1,2
PPOX,3
PPP1CA,5
PPP1CB,7
PPP1CC,3
PPP1R10,4
PPP1R11,7
PPP1R12A,4
PPP1R12A-AS1,4
PPP1R12B,5
PPP1R12C,1
PPP1R13B,2
PPP1R13L,5
PPP1R14B-AS1,3
PPP1R15A,7
PPP1R15B,7
PPP1R16A,2
PPP1R16B,1
PPP1R18,3
PPP1R1B,2
PPP1R1C,1
PPP1R2,5
PPP1R21,4
PPP1R26,1
PPP1R26-AS1,4
PPP1R2B,1
PPP1R2C,1
PPP1R2P2,1
PPP1R32,4
PPP1R35,7
PPP1R36,1
PPP1R37,4
PPP1R3A,1
PPP1R3B,5
PPP1R3C,1
PPP1R3D,5
PPP1R3E,3
PPP1R3G,2
PPP1R42,2
PPP1R7,1
PPP1R8,3
PPP1R9A,1
PPP1R9B,1
PPP2CA,8
PPP2CB,5
PPP2R1A,5
PPP2R1B,6
PPP2R2A,4
PPP2R2B,2
PPP2R2D,5
PPP2R3A,7
PPP2R3B,7
PPP2R3C,8
PPP2R5A,7
PPP2R5B,6
PPP2R5C,6
PPP2R5D,2
PPP2R5E,6
PPP3CA,4
PPP3CB-AS1,6
PPP3CC,6
PPP3R1,6
PPP4C,5
PPP4R1,7
PPP4R1-AS1,5
PPP4R1L,3
PPP4R2,7
PPP4R3A,6
PPP4R3B,7
PPP4R3C,1
PPP4R4,1
PPP5C,4
PPP5D1,6
PPP6C,6
PPP6R1,4
PPP6R2,2
PPP6R3,7
PPRC1,3
PPT1,4
PPTC7,4
PPWD1,4
PPY2P,1
PQBP1,4
PRAC1,2
PRAF2,1
PRAG1,2
PRC1,6
PRCC,8
PRCD,1
PRCP,5
PRDM1,3
PRDM10,2
PRDM11,6
PRDM15,5
PRDM16,5
PRDM2,6
PRDM4,3
PRDM5,5
PRDM7,1
PRDM8,3
PRDX1,4
PRDX3,5
PRDX4,4
PRDX5,4
PREB,6
PRELID1,4
PRELID2,2
PRELID3A,3
PRELP,1
PREP,4
PREX1,1
PREX2,1
PRG2,1
PRG3,2
PRG4,1
PRH1,1
PRICKLE1,3
PRICKLE2,2
PRICKLE2-AS3,1
PRICKLE3,1
PRICKLE4,1
PRIM1,5
PRIM2,1
PRIMA1,1
PRIMPOL,7
PRKAA1,4
PRKAB1,5
PRKAB2,6
PRKACA,4
PRKACB,5
PRKAG1,5
PRKAG2,4
PRKAR1A,5
PRKAR1B,1
PRKAR2A,1
PRKAR2A-AS1,5
PRKAR2B,1
PRKCA,5
PRKCA-AS1,2
PRKCB,1
PRKCD,3
PRKCE,5
PRKCH,4
PRKCI,5
PRKCQ-AS1,2
PRKCSH,3
PRKCZ,2
PRKD1,2
PRKD2,1
PRKD3,6
PRKDC,1
PRKG1,3
PRKN,1
PRKRA,9
PRKRIP1,5
PRKX,2
PRKY,2
PRL,1
PRLHR,1
PRLR,1
PRMT1,3
PRMT2,7
PRMT3,5
PRMT5,3
PRMT5-AS1,6
PRMT6,6
PRMT7,3
PRMT8,1
PRMT9,6
PRND,1
PRNP,7
PRNT,1
PROB1,1
PROC,4
PROCA1,5
PROCR,1
PROKR1,2
PROKR2,1
PROM2,1
PRORSD1P,7
PRORY,1
PROS1,2
PROSER1,4
PROSER2,2
PROX1,2
PROX1-AS1,3
PROZ,3
PRPF18,2
PRPF19,4
PRPF3,4
PRPF31,4
PRPF38A,4
PRPF38B,6
PRPF39,5
PRPF4,4
PRPF40A,1
PRPF40B,3
PRPF4B,5
PRPF6,1
PRPF8,5
PRPH,1
PRPS1,2
PRPS2,3
PRPSAP1,4
PRPSAP2,6
PRR12,1
PRR13,2
PRR14,7
PRR14L,2
PRR15,1
PRR15L,1
PRR16,1
PRR19,2
PRR20E,1
PRR26,2
PRR34-AS1,2
PRR36,1
PRR5,1
PRR5L,2
PRR7,3
PRR7-AS1,3
PRRC1,3
PRRC2A,7
PRRC2B,4
PRRC2C,8
PRRG1,2
PRRG3,1
PRRG4,1
PRRT3-AS1,5
PRRT4,1
PRRX1,2
PRRX2-AS1,3
PRSS12,1
PRSS16,1
PRSS2,2
PRSS22,4
PRSS23,3
PRSS27,1
PRSS3,1
PRSS30P,1
PRSS36,5
PRSS42P,2
PRSS47,1
PRSS48,1
PRSS53,5
PRSS54,1
PRSS8,2
PRTFDC1,1
PRTG,2
PRUNE2,2
PRX,2
PRXL2A,3
PRXL2B,6
PRXL2C,6
PSAP,5
PSAT1,3
PSCA,3
PSD,4
PSD2-AS1,1
PSD3,3
PSD4,2
PSEN1,5
PSEN2,3
PSG10P,2
PSG11,1
PSG2,1
PSG4,3
PSG5,1
PSG7,2
PSG9,2
PSIP1,3
PSKH1,5
PSMA1,4
PSMA2,4
PSMA3,7
PSMA3-AS1,4
PSMA4,7
PSMA5,5
PSMA6,3
PSMA7,4
PSMB1,5
PSMB10,2
PSMB2,5
PSMB4,6
PSMB5,7
PSMB6,1
PSMB7,3
PSMB8,3
PSMB8-AS1,4
PSMB9,4
PSMC1,5
PSMC2,3
PSMC3,5
PSMC3IP,3
PSMC4,6
PSMC5,2
PSMC6,6
PSMD1,4
PSMD10,2
PSMD11,6
PSMD12,7
PSMD13,4
PSMD14,1
PSMD2,5
PSMD3,4
PSMD4,6
PSMD6,4
PSMD7,6
PSMD8,4
PSMD9,7
PSME1,4
PSME3,6
PSME3IP1,6
PSME4,7
PSMF1,1
PSMG1,5
PSMG2,7
PSMG3,4
PSMG3-AS1,3
PSMG4,3
PSORS1C1,2
PSPC1,6
PSPH,5
PSRC1,4
PSTK,3
PSTPIP2,3
PTAFR,1
PTAR1,5
PTBP1,5
PTBP2,6
PTBP3,6
PTCD2,2
PTCH1,2
PTCH2,2
PTCHD4,1
PTCSC2,1
PTDSS1,3
PTDSS2,3
PTEN,1
PTENP1-AS,6
PTER,3
PTGDR,2
PTGER2,1
PTGER4,2
PTGES,2
PTGES2,6
PTGES2-AS1,6
PTGES3,6
PTGES3L,5
PTGFR,1
PTGFRN,2
PTGIS,1
PTGR1,4
PTGR2,6
PTGS1,1
PTGS2,1
PTHLH,2
PTK2,6
PTK2B,3
PTK6,3
PTK7,3
PTMA,7
PTMS,3
PTN,1
PTOV1,8
PTOV1-AS1,8
PTOV1-AS2,1
PTP4A1,6
PTP4A2,6
PTP4A3,1
PTPA,6
PTPDC1,4
PTPMT1,3
PTPN1,5
PTPN11,7
PTPN12,5
PTPN14,7
PTPN18,5
PTPN2,5
PTPN21,5
PTPN22,2
PTPN23,7
PTPN3,2
PTPN4,7
PTPN5,1
PTPN9,4
PTPRA,4
PTPRB,2
PTPRC,2
PTPRD,1
PTPRE,2
PTPRF,3
PTPRG,4
PTPRH,2
PTPRJ,3
PTPRK,5
PTPRM,5
PTPRN,2
PTPRN2,2
PTPRO,1
PTPRQ,1
PTPRR,1
PTPRS,4
PTPRT,1
PTPRU,1
PTPRZ1,2
PTRH1,1
PTRH2,4
PTRHD1,7
PTS,7
PTTG1IP,2
PTTG2,1
PTX3,1
PUDP,5
PUF60,5
PUM1,6
PUM2,7
PUM3,1
PURA,3
PURB,7
PURG,3
PURPL,1
PUS1,3
PUS10,6
PUS3,2
PUS7,3
PUS7L,1
PUSL1,3
PVALEF,1
PVR,7
PVRIG,1
PVT1,3
PWP1,4
PWP2,2
PWRN2,1
PWWP2A,7
PWWP2B,3
PWWP3A,4
PXDC1,4
PXDN,3
PXK,2
PXMP2,2
PXMP4,3
PXN,4
PXN-AS1,4
PXYLP1,3
PYCR1,4
PYCR2,6
PYCR3,5
PYGB,3
PYGL,1
PYGM,1
PYGO1,3
PYGO2,7
PYM1,2
PYROXD1,6
PYROXD2,3
PYY,1
PYY2,1
QARS1,4
QDPR,1
QKI,3
QPCT,5
QPCTL,4
QPRT,1
QRFP,2
QRICH1,7
QRSL1,4
QSER1,4
QSOX1,4
QSOX2,1
QTRT1,3
QTRT2,3
R3HCC1,3
R3HCC1L,6
R3HDM1,3
R3HDM2,5
R3HDM4,6
RAB10,5
RAB11A,6
RAB11B-AS1,7
RAB11FIP1,2
RAB11FIP2,5
RAB11FIP3,4
RAB11FIP4,2
RAB11FIP5,4
RAB12,1
RAB13,4
RAB14,7
RAB15,2
RAB17,2
RAB18,4
RAB1A,6
RAB1B,4
RAB20,2
RAB21,4
RAB22A,3
RAB23,3
RAB24,2
RAB25,1
RAB26,1
RAB27A,3
RAB27B,3
RAB28,6
RAB29,3
RAB2A,6
RAB2B,2
RAB30,3
RAB30-DT,5
RAB31,1
RAB32,3
RAB33B,1
RAB34,1
RAB35,7
RAB36,1
RAB38,1
RAB39A,1
RAB3B,1
RAB3D,3
RAB3GAP1,6
RAB3GAP2,5
RAB3IL1,1
RAB3IP,2
RAB40A,1
RAB40AL,1
RAB40B,1
RAB40C,5
RAB43,4
RAB4A,1
RAB4B-EGLN2,3
RAB5A,2
RAB5B,5
RAB5C,2
RAB5IF,5
RAB6A,7
RAB6C,2
RAB6C-AS1,2
RAB6D,2
RAB7A,5
RAB7B,1
RAB8A,8
RAB8B,1
RAB9A,3
RAB9B,2
RAB9BP1,1
RABAC1,5
RABEP1,5
RABEP2,8
RABEPK,3
RABGAP1,3
RABGAP1L,3
RABGAP1L-DT,4
RABGEF1,5
RABGGTA,5
RABGGTB,4
RABIF,5
RABL2A,4
RABL2B,2
RABL3,9
RABL6,2
RAC1,4
RAC2,1
RAC3,1
RACGAP1,3
RACK1,2
RAD1,2
RAD18,5
RAD21,4
RAD21L1,1
RAD23A,8
RAD23B,7
RAD50,6
RAD51,7
RAD51-AS1,7
RAD51AP1,5
RAD51AP2,2
RAD51B,3
RAD51C,3
RAD51D,3
RAD52,3
RAD54B,3
RAD54L,3
RAD54L2,3
RAD9A,3
RAD9B,5
RADIL,1
RAE1,6
RAET1E,1
RAET1E-AS1,5
RAET1G,3
RAET1K,1
RAF1,6
RAI1,5
RAI1-AS1,2
RAI14,5
RALA,5
RALB,4
RALBP1,5
RALGAPA1,6
RALGAPA1P1,4
RALGAPA2,4
RALGAPB,4
RALGDS,4
RALGPS1,2
RALGPS2,5
RALY,1
RALY-AS1,7
RALYL,1
RAMAC,5
RAMP1,1
RAMP2-AS1,1
RAMP3,1
RAN,5
RANBP1,2
RANBP10,2
RANBP17,1
RANBP2,6
RANBP3,5
RANBP3L,1
RANBP6,2
RANBP9,5
RANGAP1,4
RANGRF,5
RAP1A,7
RAP1B,5
RAP1GAP,1
RAP1GAP2,3
RAP1GDS1,7
RAP2A,5
RAP2B,3
RAP2C-AS1,6
RAPGEF1,4
RAPGEF2,4
RAPGEF3,1
RAPGEF4,1
RAPGEF4-AS1,1
RAPGEF5,3
RAPGEF6,7
RAPH1,6
RARA,3
RARB,1
RARG,4
RARRES1,2
RARS1,2
RARS2,3
RASA1,5
RASA2,6
RASA3,4
RASA4B,1
RASA4DP,1
RASAL2,3
RASAL2-AS1,3
RASAL3,1
RASD1,1
RASD2,2
RASEF,3
RASGEF1B,3
RASGRF1,1
RASGRF2,1
RASGRF2-AS1,1
RASGRP1,1
RASGRP2,1
RASGRP3,2
RASIP1,2
RASL11A,2
RASL11B,1
RASSF1,5
RASSF1-AS1,7
RASSF10,1
RASSF2,2
RASSF3,4
RASSF4,3
RASSF5,1
RASSF6,1
RASSF7,2
RASSF8,1
RASSF8-AS1,4
RASSF9,2
RAVER1,5
RAVER2,4
RB1,6
RB1-DT,7
RB1CC1,5
RBAK-RBAKDN,6
RBBP4,7
RBBP5,6
RBBP6,6
RBBP7,4
RBBP8,1
RBBP9,1
RBCK1,6
RBFADN,3
RBFOX1,1
RBFOX2,6
RBIS,2
RBKS,5
RBL1,2
RBL2,5
RBM11,1
RBM12,7
RBM12B,7
RBM14,4
RBM14-RBM4,4
RBM15,7
RBM15-AS1,4
RBM15B,3
RBM17,3
RBM19,3
RBM20,1
RBM22,7
RBM23,5
RBM24,1
RBM25,4
RBM26,6
RBM26-AS1,6
RBM27,6
RBM28,4
RBM3,6
RBM33,1
RBM34,5
RBM38,1
RBM39,7
RBM4,5
RBM41,1
RBM42,4
RBM43,6
RBM45,2
RBM47,1
RBM48,5
RBM4B,5
RBM5,5
RBM6,5
RBM7,7
RBM8A,7
RBMS1,6
RBMS2,2
RBMS3,2
RBMS3-AS3,2
RBMX,5
RBMX2,3
RBMXL1,6
RBMXL2,1
RBMXL3,1
RBMY1F,1
RBP5,2
RBP7,1
RBPJ,5
RBPMS,1
RBPMS-AS1,2
RBPMS2,1
RBSN,3
RBX1,6
RC3H1,7
RC3H2,7
RCAN1,5
RCAN2,1
RCAN3,1
RCAN3AS,1
RCBTB1,3
RCBTB2,4
RCC1,4
RCC1L,6
RCC2,4
RCCD1,4
RCE1,7
RCHY1,1
RCL1,6
RCN1,7
RCN2,3
RCN3,1
RCOR1,5
RCOR2,1
RCOR3,7
RCSD1,1
RDH10,6
RDH10-AS1,2
RDH11,6
RDH13,2
RDH14,9
RDX,7
RECK,3
RECQL5,1
REELD1,2
REEP1,1
REEP3,7
REEP4,4
REEP5,5
REL,3
RELA,6
RELB,7
RELCH,2
RELL1,6
RELL2,3
RELN,2
RELT,4
REM2,3
REN,1
RENBP,1
REPIN1,5
REPS1,5
REPS2,1
RER1,6
RERE,5
RERE-AS1,3
RERG,2
RERGL,1
RESF1,2
REST,4
RETREG1,1
RETREG3,4
RETSAT,2
REV1,8
REV3L,5
REX1BD,5
REXO1,8
REXO2,5
REXO4,4
REXO5,4
RFC1,4
RFC2,5
RFC3,3
RFC4,4
RFC5,4
RFESD,5
RFFL,5
RFK,6
RFLNA,2
RFPL3,1
RFPL4B,2
RFT1,2
RFTN1,3
RFTN2,2
RFWD3,3
RFX1,7
RFX2,3
RFX3,7
RFX3-AS1,1
RFX5,3
RFX7,4
RFX8,5
RFXANK,2
RFXAP,5
RGCC,2
RGL1,2
RGL2,6
RGL4,1
RGMA,1
RGMB,4
RGPD1,4
RGPD3,1
RGPD4,1
RGPD5,4
RGPD6,5
RGPD8,3
RGS1,1
RGS10,3
RGS12,5
RGS14,3
RGS17,2
RGS18,1
RGS19,2
RGS2,3
RGS20,2
RGS21,1
RGS22,1
RGS3,5
RGS4,1
RGS5,2
RGS7,1
RGS7BP,1
RGS9,5
RGS9BP,5
RHBDD1,6
RHBDD2,5
RHBDD3,6
RHBDF1,3
RHBDF2,2
RHBDL2,2
RHBG,1
RHCE,2
RHEB,7
RHNO1,1
RHOA,5
RHOB,3
RHOBTB1,5
RHOBTB2,3
RHOBTB3,4
RHOC,3
RHOD,1
RHOF,6
RHOG,5
RHOH,1
RHOJ,2
RHOQ,3
RHOT1,4
RHOT2,4
RHOU,3
RHPN1,1
RHPN2,2
RIBC1,3
RIBC2,2
RIC1,5
RIC3,2
RIC8A,6
RIC8B,2
RICTOR,5
RIDA,1
RIF1,6
RIIAD1,2
RILP,3
RILPL1,4
RILPL2,2
RIMBP2,1
RIMBP3,1
RIMKLA,1
RIMKLB,4
RIMS2,1
RIN1,3
RIN2,4
RIN3,3
RING1,5
RINL,1
RINT1,2
RIOK1,4
RIOK2,7
RIOK3,4
RIOX1,4
RIOX2,2
RIPK1,7
RIPK2,4
RIPK4,2
RIPOR1,5
RIPOR2,1
RIPPLY3,1
RIT1,4
RIT2,1
RITA1,1
RLF,7
RLIM,5
RLN1,1
RLN2,1
RMC1,5
RMDN1,6
RMDN2,7
RMDN3,4
RMI1,4
RMI2,2
RMND1,5
RMND5A,5
RMND5B,5
RMRP,3
RMST,2
RN7SK,3
RN7SL1,5
RN7SL2,5
RN7SL3,4
RN7SL832P,4
RNA45SN2,1
RNA5-8SN4,1
RNASE1,1
RNASE10,1
RNASE2,3
RNASE3,1
RNASE4,1
RNASE6,1
RNASEH1,7
RNASEH1-AS1,7
RNASEH2A,2
RNASEH2B,5
RNASEH2B-AS1,6
RNASEH2C,4
RNASEK-C17orf49,3
RNASEL,6
RND1,1
RND3,5
RNF10,3
RNF103,6
RNF103-CHMP3,2
RNF11,6
RNF111,5
RNF112,2
RNF113B,2
RNF114,5
RNF115,1
RNF121,1
RNF122,4
RNF123,1
RNF125,3
RNF126,5
RNF13,6
RNF130,5
RNF135,6
RNF138,7
RNF139,6
RNF139-AS1,6
RNF14,7
RNF141,4
RNF144A-AS1,2
RNF144B,2
RNF145,4
RNF146,7
RNF149,3
RNF150,2
RNF152,1
RNF157,2
RNF157-AS1,1
RNF165,1
RNF166,2
RNF167,4
RNF168,6
RNF169,5
RNF170,5
RNF180,2
RNF181,5
RNF182,2
RNF185,1
RNF187,6
RNF19A,6
RNF19B,4
RNF2,3
RNF20,6
RNF207,1
RNF208,1
RNF212,2
RNF212B,2
RNF213,5
RNF213-AS1,7
RNF214,6
RNF215,6
RNF216,5
RNF216-IT1,2
RNF216P1,4
RNF217,4
RNF220,8
RNF223,1
RNF224,1
RNF227,5
RNF24,4
RNF25,2
RNF26,3
RNF31,2
RNF32,4
RNF34,5
RNF38,5
RNF4,4
RNF40,4
RNF41,4
RNF43,2
RNF44,3
RNF5P1,1
RNF6,7
RNF8,2
RNFT1-DT,3
RNFT2,4
RNGTT,3
RNH1,6
RNLS,4
RNMT,7
RNPC3,6
RNPEP,5
RNPEPL1,3
RNPS1,4
RNU105C,2
RNU11,5
RNU12,5
RNU2-1,6
RNU4-1,3
RNU4-2,7
RNU4ATAC,5
RNU5A-1,4
RNU5B-1,5
RNU5D-1,3
RNU5E-1,6
RNU6-7,1
RNU6-9,7
RNU6ATAC,3
RNU6ATAC35P,1
RNU7-1,4
RNVU1-1,1
RNVU1-14,4
RNVU1-15,3
RNVU1-18,9
RNVU1-19,7
RNVU1-2A,6
RNVU1-3,1
RNVU1-4,4
RNVU1-6,2
RNVU1-7,6
RNVU1-8,2
RNY4,1
RNY5,3
ROBO1,5
ROBO3,5
ROBO4,1
ROCK1,7
ROCK1P1,1
ROCK2,7
ROGDI,2
ROM1,2
ROMO1,4
ROPN1,4
ROPN1B,3
ROPN1L,1
ROPN1L-AS1,1
ROR1,3
ROR2,1
RORA,4
RORA-AS1,6
RORA-AS2,1
RORC,2
RP1,1
RP1L1,1
RP2,1
RP9,1
RP9P,4
RPA2,5
RPA3,5
RPAP1,3
RPAP2,7
RPAP3,4
RPARP-AS1,2
RPE,4
RPE65,3
RPEL1,1
RPF1,7
RPF2,6
RPGR,2
RPGRIP1,2
RPH3A,1
RPH3AL,2
RPIA,4
RPL10,6
RPL10A,6
RPL10L,1
RPL11,5
RPL12,4
RPL13A,5
RPL13AP20,3
RPL14,4
RPL15,1
RPL17-C18orf32,5
RPL18,4
RPL18A,4
RPL19,5
RPL21,7
RPL21P44,1
RPL22,6
RPL22L1,3
RPL23A,1
RPL23AP32,1
RPL23AP7,2
RPL23AP82,2
RPL23AP87,1
RPL24,4
RPL26,1
RPL26L1,2
RPL27,5
RPL27A,6
RPL28,5
RPL29,6
RPL3,6
RPL30,6
RPL31,4
RPL32,3
RPL32P3,3
RPL34,2
RPL34-AS1,5
RPL35,4
RPL35A,5
RPL36,6
RPL36A-HNRNPH2,1
RPL36AL,2
RPL37,5
RPL37A,5
RPL38,2
RPL39,3
RPL39L,3
RPL3L,1
RPL41,6
RPL5,8
RPL6,6
RPL7,5
RPL7A,5
RPL7L1,5
RPL8,4
RPL9,4
RPLP0,2
RPLP0P2,1
RPLP1,8
RPLP2,2
RPN1,7
RPP21,5
RPP25L,5
RPP30,2
RPP38,6
RPP40,4
RPPH1,2
RPRD1A,3
RPRD1B,6
RPRD2,8
RPRML,1
RPS10-NUDT3,7
RPS10P7,2
RPS11,4
RPS12,4
RPS13,7
RPS14,6
RPS15,7
RPS15A,4
RPS15AP10,1
RPS16,5
RPS17,5
RPS18,1
RPS19,5
RPS19BP1,5
RPS2,4
RPS21,5
RPS23,4
RPS24,4
RPS25,2
RPS26,5
RPS27,5
RPS27A,4
RPS27L,5
RPS28,4
RPS29,5
RPS3,6
RPS3A,5
RPS4X,3
RPS4Y1,1
RPS5,5
RPS6,5
RPS6KA1,5
RPS6KA2,3
RPS6KA2-AS1,2
RPS6KA3,2
RPS6KA4,3
RPS6KA5,1
RPS6KA6,1
RPS6KB1,3
RPS6KB2,5
RPS6KC1,6
RPS6KL1,2
RPS7,6
RPS8,3
RPS9,6
RPSA,3
RPSAP52,2
RPSAP9,1
RPTOR,5
RPUSD1,1
RPUSD2,1
RPUSD3,3
RRAGA,6
RRAGB,4
RRAGC,2
RRAGD,3
RRAS,7
RRAS2,4
RRBP1,4
RREB1,5
RRM1,5
RRM2,5
RRM2B,5
RRN3,4
RRN3P1,2
RRN3P2,3
RRN3P3,6
RRNAD1,5
RRP1,3
RRP12,7
RRP15,3
RRP36,2
RRP7A,5
RRP7BP,4
RRP8,3
RRP9,1
RRS1,1
RSAD1,4
